-----------------------------------------------------------------------------------------------------------------------------

Elevation report for the  watershed     1/1/0001 8:57:00 AM     2/24/2014 12:00:00 AM

-----------------------------------------------------------------------------------------------------------------------------


Statistics:: All elevations reported in meters
-----------

  Min.    Elevation: 634
  Max.    Elevation: 6059
  Mean.   Elevation: 3324.16127982097
  Std.    Deviation: 952.278917248019

                    Elevation          % Area Below Elevation         % Area Watershed

                    1375                     3.3                       .01
                    1376                     3.31                      .01
                    1377                     3.31                      .01
                    1378                     3.32                      .01
                    1379                     3.33                      .01
                    1380                     3.34                      .01
                    1381                     3.35                      .01
                    1382                     3.36                      .01
                    1383                     3.36                      .01
                    1384                     3.37                      .01
                    1385                     3.38                      .01
                    1386                     3.39                      .01
                    1387                     3.4                       .01
                    1388                     3.41                      .01
                    1389                     3.42                      .01
                    1390                     3.42                      .01
                    1391                     3.43                      .01
                    1392                     3.44                      .01
                    1393                     3.45                      .01
                    1394                     3.46                      .01
                    1395                     3.47                      .01
                    1396                     3.47                      .01
                    1397                     3.48                      .01
                    1398                     3.49                      .01
                    1399                     3.5                       .01
                    1400                     3.51                      .01
                    1401                     3.52                      .01
                    1402                     3.53                      .01
                    1403                     3.53                      .01
                    1404                     3.54                      .01
                    1405                     3.55                      .01
                    1406                     3.56                      .01
                    1407                     3.57                      .01
                    1408                     3.58                      .01
                    1409                     3.58                      .01
                    1410                     3.59                      .01
                    1411                     3.6                       .01
                    1412                     3.61                      .01
                    1413                     3.62                      .01
                    1414                     3.63                      .01
                    1415                     3.64                      .01
                    1416                     3.65                      .01
                    1417                     3.65                      .01
                    1418                     3.66                      .01
                    1419                     3.67                      .01
                    1420                     3.68                      .01
                    1421                     3.69                      .01
                    1422                     3.7                       .01
                    1423                     3.7                       .01
                    1424                     3.71                      .01
                    1425                     3.72                      .01
                    1426                     3.73                      .01
                    1427                     3.74                      .01
                    1428                     3.75                      .01
                    1429                     3.76                      .01
                    1430                     3.77                      .01
                    1431                     3.78                      .01
                    1432                     3.78                      .01
                    1433                     3.79                      .01
                    1434                     3.8                       .01
                    1435                     3.81                      .01
                    1436                     3.82                      .01
                    1437                     3.83                      .01
                    1438                     3.84                      .01
                    1439                     3.85                      .01
                    1440                     3.86                      .01
                    1441                     3.86                      .01
                    1442                     3.87                      .01
                    1443                     3.88                      .01
                    1444                     3.89                      .01
                    1445                     3.9                       .01
                    1446                     3.91                      .01
                    1447                     3.92                      .01
                    1448                     3.93                      .01
                    1449                     3.94                      .01
                    1450                     3.95                      .01
                    1451                     3.96                      .01
                    1452                     3.97                      .01
                    1453                     3.97                      .01
                    1454                     3.98                      .01
                    1455                     3.99                      .01
                    1456                     4                         .01
                    1457                     4.01                      .01
                    1458                     4.02                      .01
                    1459                     4.03                      .01
                    1460                     4.04                      .01
                    1461                     4.05                      .01
                    1462                     4.06                      .01
                    1463                     4.07                      .01
                    1464                     4.08                      .01
                    1465                     4.09                      .01
                    1466                     4.1                       .01
                    1467                     4.1                       .01
                    1468                     4.11                      .01
                    1469                     4.12                      .01
                    1470                     4.13                      .01
                    1471                     4.14                      .01
                    1472                     4.15                      .01
                    1473                     4.16                      .01
                    1474                     4.17                      .01
                    1475                     4.18                      .01
                    1476                     4.19                      .01
                    1477                     4.2                       .01
                    1478                     4.21                      .01
                    1479                     4.22                      .01
                    1480                     4.22                      .01
                    1481                     4.23                      .01
                    1482                     4.24                      .01
                    1483                     4.25                      .01
                    1484                     4.26                      .01
                    1485                     4.27                      .01
                    1486                     4.28                      .01
                    1487                     4.29                      .01
                    1488                     4.3                       .01
                    1489                     4.31                      .01
                    1490                     4.32                      .01
                    1491                     4.33                      .01
                    1492                     4.34                      .01
                    1493                     4.35                      .01
                    1494                     4.36                      .01
                    1495                     4.37                      .01
                    1496                     4.38                      .01
                    1497                     4.39                      .01
                    1498                     4.39                      .01
                    1499                     4.4                       .01
                    1500                     4.41                      .01
                    1501                     4.42                      .01
                    1502                     4.43                      .01
                    1503                     4.44                      .01
                    1504                     4.45                      .01
                    1505                     4.46                      .01
                    1506                     4.47                      .01
                    1507                     4.48                      .01
                    1508                     4.49                      .01
                    1509                     4.5                       .01
                    1510                     4.51                      .01
                    1511                     4.52                      .01
                    1512                     4.53                      .01
                    1513                     4.54                      .01
                    1514                     4.55                      .01
                    1515                     4.56                      .01
                    1516                     4.57                      .01
                    1517                     4.58                      .01
                    1518                     4.59                      .01
                    1519                     4.6                       .01
                    1520                     4.61                      .01
                    1521                     4.62                      .01
                    1522                     4.63                      .01
                    1523                     4.64                      .01
                    1524                     4.65                      .01
                    1525                     4.66                      .01
                    1526                     4.67                      .01
                    1527                     4.68                      .01
                    1528                     4.69                      .01
                    1529                     4.7                       .01
                    1530                     4.71                      .01
                    1531                     4.72                      .01
                    1532                     4.73                      .01
                    1533                     4.74                      .01
                    1534                     4.75                      .01
                    1535                     4.76                      .01
                    1536                     4.77                      .01
                    1537                     4.78                      .01
                    1538                     4.79                      .01
                    1539                     4.8                       .01
                    1540                     4.81                      .01
                    1541                     4.82                      .01
                    1542                     4.83                      .01
                    1543                     4.84                      .01
                    1544                     4.85                      .01
                    1545                     4.86                      .01
                    1546                     4.87                      .01
                    1547                     4.88                      .01
                    1548                     4.89                      .01
                    1549                     4.9                       .01
                    1550                     4.91                      .01
                    1551                     4.92                      .01
                    1552                     4.93                      .01
                    1553                     4.94                      .01
                    1554                     4.95                      .01
                    1555                     4.96                      .01
                    1556                     4.97                      .01
                    1557                     4.98                      .01
                    1558                     4.99                      .01
                    1559                     5                         .01
                    1560                     5.01                      .01
                    1561                     5.03                      .01
                    1562                     5.04                      .01
                    1563                     5.05                      .01
                    1564                     5.06                      .01
                    1565                     5.07                      .01
                    1566                     5.08                      .01
                    1567                     5.09                      .01
                    1568                     5.1                       .01
                    1569                     5.11                      .01
                    1570                     5.12                      .01
                    1571                     5.13                      .01
                    1572                     5.14                      .01
                    1573                     5.15                      .01
                    1574                     5.17                      .01
                    1575                     5.18                      .01
                    1576                     5.19                      .01
                    1577                     5.2                       .01
                    1578                     5.21                      .01
                    1579                     5.22                      .01
                    1580                     5.23                      .01
                    1581                     5.24                      .01
                    1582                     5.25                      .01
                    1583                     5.26                      .01
                    1584                     5.27                      .01
                    1585                     5.28                      .01
                    1586                     5.3                       .01
                    1587                     5.31                      .01
                    1588                     5.32                      .01
                    1589                     5.33                      .01
                    1590                     5.34                      .01
                    1591                     5.35                      .01
                    1592                     5.36                      .01
                    1593                     5.37                      .01
                    1594                     5.38                      .01
                    1595                     5.4                       .01
                    1596                     5.41                      .01
                    1597                     5.42                      .01
                    1598                     5.43                      .01
                    1599                     5.44                      .01
                    1600                     5.45                      .01
                    1601                     5.46                      .01
                    1602                     5.47                      .01
                    1603                     5.48                      .01
                    1604                     5.5                       .01
                    1605                     5.51                      .01
                    1606                     5.52                      .01
                    1607                     5.53                      .01
                    1608                     5.54                      .01
                    1609                     5.55                      .01
                    1610                     5.56                      .01
                    1611                     5.57                      .01
                    1612                     5.58                      .01
                    1613                     5.59                      .01
                    1614                     5.61                      .01
                    1615                     5.62                      .01
                    1616                     5.63                      .01
                    1617                     5.64                      .01
                    1618                     5.65                      .01
                    1619                     5.66                      .01
                    1620                     5.67                      .01
                    1621                     5.68                      .01
                    1622                     5.7                       .01
                    1623                     5.71                      .01
                    1624                     5.72                      .01
                    1625                     5.73                      .01
                    1626                     5.74                      .01
                    1627                     5.75                      .01
                    1628                     5.76                      .01
                    1629                     5.78                      .01
                    1630                     5.79                      .01
                    1631                     5.8                       .01
                    1632                     5.81                      .01
                    1633                     5.82                      .01
                    1634                     5.83                      .01
                    1635                     5.85                      .01
                    1636                     5.86                      .01
                    1637                     5.87                      .01
                    1638                     5.88                      .01
                    1639                     5.89                      .01
                    1640                     5.9                       .01
                    1641                     5.91                      .01
                    1642                     5.92                      .01
                    1643                     5.94                      .01
                    1644                     5.95                      .01
                    1645                     5.96                      .01
                    1646                     5.97                      .01
                    1647                     5.98                      .01
                    1648                     5.99                      .01
                    1649                     6.01                      .01
                    1650                     6.02                      .01
                    1651                     6.03                      .01
                    1652                     6.04                      .01
                    1653                     6.05                      .01
                    1654                     6.06                      .01
                    1655                     6.07                      .01
                    1656                     6.09                      .01
                    1657                     6.1                       .01
                    1658                     6.11                      .01
                    1659                     6.12                      .01
                    1660                     6.13                      .01
                    1661                     6.15                      .01
                    1662                     6.16                      .01
                    1663                     6.17                      .01
                    1664                     6.18                      .01
                    1665                     6.19                      .01
                    1666                     6.2                       .01
                    1667                     6.22                      .01
                    1668                     6.23                      .01
                    1669                     6.24                      .01
                    1670                     6.25                      .01
                    1671                     6.26                      .01
                    1672                     6.28                      .01
                    1673                     6.29                      .01
                    1674                     6.3                       .01
                    1675                     6.31                      .01
                    1676                     6.33                      .01
                    1677                     6.34                      .01
                    1678                     6.35                      .01
                    1679                     6.36                      .01
                    1680                     6.37                      .01
                    1681                     6.39                      .01
                    1682                     6.4                       .01
                    1683                     6.41                      .01
                    1684                     6.43                      .01
                    1685                     6.44                      .01
                    1686                     6.45                      .01
                    1687                     6.46                      .01
                    1688                     6.48                      .01
                    1689                     6.49                      .01
                    1690                     6.5                       .01
                    1691                     6.51                      .01
                    1692                     6.53                      .01
                    1693                     6.54                      .01
                    1694                     6.55                      .01
                    1695                     6.57                      .01
                    1696                     6.58                      .01
                    1697                     6.59                      .01
                    1698                     6.6                       .01
                    1699                     6.62                      .01
                    1700                     6.63                      .01
                    1701                     6.64                      .01
                    1702                     6.66                      .01
                    1703                     6.67                      .01
                    1704                     6.68                      .01
                    1705                     6.7                       .01
                    1706                     6.71                      .01
                    1707                     6.72                      .01
                    1708                     6.73                      .01
                    1709                     6.75                      .01
                    1710                     6.76                      .01
                    1711                     6.77                      .01
                    1712                     6.79                      .01
                    1713                     6.8                       .01
                    1714                     6.81                      .01
                    1715                     6.83                      .01
                    1716                     6.84                      .01
                    1717                     6.85                      .01
                    1718                     6.86                      .01
                    1719                     6.88                      .01
                    1720                     6.89                      .01
                    1721                     6.9                       .01
                    1722                     6.92                      .01
                    1723                     6.93                      .01
                    1724                     6.94                      .01
                    1725                     6.96                      .01
                    1726                     6.97                      .01
                    1727                     6.98                      .01
                    1728                     7                         .01
                    1729                     7.01                      .01
                    1730                     7.02                      .01
                    1731                     7.04                      .01
                    1732                     7.05                      .01
                    1733                     7.07                      .01
                    1734                     7.08                      .01
                    1735                     7.09                      .01
                    1736                     7.11                      .01
                    1737                     7.12                      .01
                    1738                     7.13                      .01
                    1739                     7.15                      .01
                    1740                     7.16                      .01
                    1741                     7.17                      .01
                    1742                     7.19                      .01
                    1743                     7.2                       .01
                    1744                     7.21                      .01
                    1745                     7.23                      .01
                    1746                     7.24                      .01
                    1747                     7.26                      .01
                    1748                     7.27                      .01
                    1749                     7.28                      .01
                    1750                     7.3                       .01
                    1751                     7.31                      .01
                    1752                     7.33                      .01
                    1753                     7.34                      .01
                    1754                     7.35                      .01
                    1755                     7.37                      .01
                    1756                     7.38                      .01
                    1757                     7.39                      .01
                    1758                     7.41                      .01
                    1759                     7.42                      .01
                    1760                     7.44                      .01
                    1761                     7.45                      .01
                    1762                     7.46                      .01
                    1763                     7.48                      .01
                    1764                     7.49                      .01
                    1765                     7.51                      .01
                    1766                     7.52                      .01
                    1767                     7.53                      .01
                    1768                     7.55                      .01
                    1769                     7.56                      .01
                    1770                     7.58                      .01
                    1771                     7.59                      .01
                    1772                     7.61                      .01
                    1773                     7.62                      .01
                    1774                     7.64                      .01
                    1775                     7.65                      .01
                    1776                     7.66                      .01
                    1777                     7.68                      .01
                    1778                     7.69                      .01
                    1779                     7.71                      .01
                    1780                     7.72                      .01
                    1781                     7.73                      .01
                    1782                     7.75                      .01
                    1783                     7.76                      .02
                    1784                     7.78                      .01
                    1785                     7.79                      .01
                    1786                     7.81                      .01
                    1787                     7.82                      .01
                    1788                     7.84                      .01
                    1789                     7.85                      .01
                    1790                     7.87                      .01
                    1791                     7.88                      .01
                    1792                     7.89                      .01
                    1793                     7.91                      .01
                    1794                     7.92                      .01
                    1795                     7.94                      .02
                    1796                     7.95                      .01
                    1797                     7.97                      .01
                    1798                     7.98                      .02
                    1799                     8                         .02
                    1800                     8.01                      .01
                    1801                     8.02                      .01
                    1802                     8.04                      .01
                    1803                     8.05                      .01
                    1804                     8.07                      .01
                    1805                     8.08                      .02
                    1806                     8.1                       .02
                    1807                     8.11                      .01
                    1808                     8.13                      .02
                    1809                     8.14                      .01
                    1810                     8.16                      .02
                    1811                     8.17                      .01
                    1812                     8.19                      .01
                    1813                     8.2                       .01
                    1814                     8.21                      .02
                    1815                     8.23                      .01
                    1816                     8.24                      .02
                    1817                     8.26                      .01
                    1818                     8.27                      .01
                    1819                     8.29                      .01
                    1820                     8.3                       .02
                    1821                     8.32                      .01
                    1822                     8.33                      .01
                    1823                     8.35                      .01
                    1824                     8.36                      .01
                    1825                     8.38                      .01
                    1826                     8.39                      .02
                    1827                     8.41                      .01
                    1828                     8.42                      .02
                    1829                     8.44                      .01
                    1830                     8.45                      .02
                    1831                     8.47                      .02
                    1832                     8.48                      .01
                    1833                     8.49                      .01
                    1834                     8.51                      .02
                    1835                     8.52                      .01
                    1836                     8.54                      .02
                    1837                     8.55                      .02
                    1838                     8.57                      .01
                    1839                     8.58                      .01
                    1840                     8.6                       .02
                    1841                     8.62                      .02
                    1842                     8.63                      .01
                    1843                     8.64                      .02
                    1844                     8.66                      .02
                    1845                     8.68                      .01
                    1846                     8.69                      .02
                    1847                     8.71                      .02
                    1848                     8.72                      .02
                    1849                     8.74                      .02
                    1850                     8.75                      .01
                    1851                     8.77                      .02
                    1852                     8.78                      .01
                    1853                     8.8                       .01
                    1854                     8.81                      .02
                    1855                     8.83                      .01
                    1856                     8.84                      .01
                    1857                     8.86                      .02
                    1858                     8.87                      .02
                    1859                     8.89                      .01
                    1860                     8.9                       .02
                    1861                     8.92                      .01
                    1862                     8.93                      .02
                    1863                     8.95                      .01
                    1864                     8.96                      .02
                    1865                     8.98                      .02
                    1866                     8.99                      .01
                    1867                     9.01                      .01
                    1868                     9.02                      .01
                    1869                     9.04                      .01
                    1870                     9.05                      .02
                    1871                     9.07                      .02
                    1872                     9.08                      .01
                    1873                     9.1                       .02
                    1874                     9.11                      .02
                    1875                     9.13                      .02
                    1876                     9.14                      .02
                    1877                     9.16                      .02
                    1878                     9.18                      .02
                    1879                     9.19                      .01
                    1880                     9.21                      .02
                    1881                     9.22                      .02
                    1882                     9.24                      .02
                    1883                     9.25                      .02
                    1884                     9.27                      .02
                    1885                     9.28                      .02
                    1886                     9.3                       .02
                    1887                     9.31                      .01
                    1888                     9.33                      .02
                    1889                     9.34                      .02
                    1890                     9.36                      .01
                    1891                     9.37                      .01
                    1892                     9.39                      .01
                    1893                     9.4                       .02
                    1894                     9.42                      .02
                    1895                     9.43                      .02
                    1896                     9.45                      .02
                    1897                     9.47                      .02
                    1898                     9.48                      .01
                    1899                     9.49                      .01
                    1900                     9.51                      .01
                    1901                     9.53                      .02
                    1902                     9.54                      .02
                    1903                     9.56                      .02
                    1904                     9.57                      .02
                    1905                     9.59                      .02
                    1906                     9.6                       .02
                    1907                     9.62                      .02
                    1908                     9.63                      .01
                    1909                     9.65                      .01
                    1910                     9.66                      .02
                    1911                     9.68                      .02
                    1912                     9.69                      .02
                    1913                     9.71                      .02
                    1914                     9.72                      .02
                    1915                     9.74                      .02
                    1916                     9.76                      .02
                    1917                     9.77                      .02
                    1918                     9.79                      .02
                    1919                     9.8                       .02
                    1920                     9.82                      .02
                    1921                     9.83                      .02
                    1922                     9.85                      .02
                    1923                     9.86                      .01
                    1924                     9.88                      .02
                    1925                     9.9                       .02
                    1926                     9.91                      .01
                    1927                     9.93                      .02
                    1928                     9.94                      .02
                    1929                     9.96                      .02
                    1930                     9.97                      .02
                    1931                     9.99                      .02
                    1932                     10                        .02
                    1933                     10.02                     .02
                    1934                     10.04                     .02
                    1935                     10.05                     .02
                    1936                     10.07                     .02
                    1937                     10.08                     .02
                    1938                     10.1                      .02
                    1939                     10.12                     .02
                    1940                     10.13                     .02
                    1941                     10.15                     .02
                    1942                     10.16                     .02
                    1943                     10.18                     .02
                    1944                     10.2                      .02
                    1945                     10.21                     .02
                    1946                     10.23                     .02
                    1947                     10.24                     .02
                    1948                     10.26                     .02
                    1949                     10.28                     .02
                    1950                     10.29                     .02
                    1951                     10.31                     .02
                    1952                     10.33                     .02
                    1953                     10.34                     .02
                    1954                     10.36                     .02
                    1955                     10.37                     .02
                    1956                     10.39                     .02
                    1957                     10.41                     .02
                    1958                     10.42                     .02
                    1959                     10.44                     .02
                    1960                     10.46                     .02
                    1961                     10.47                     .02
                    1962                     10.49                     .02
                    1963                     10.5                      .02
                    1964                     10.52                     .02
                    1965                     10.54                     .02
                    1966                     10.55                     .02
                    1967                     10.57                     .02
                    1968                     10.59                     .02
                    1969                     10.6                      .02
                    1970                     10.62                     .02
                    1971                     10.63                     .02
                    1972                     10.65                     .02
                    1973                     10.67                     .02
                    1974                     10.69                     .02
